id,user,created_at,full_text,retweeted_status,quoted_status,place,source,text,display_text_range,truncated,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,geo,coordinates,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,timestamp_ms,possibly_sensitive,scopes,liquor_type
1471228924126539779,41460350,2021-12-15T21:21:24+00:00,"To support those impacted by the devastating tornadoes in Kentucky and bordering states this past weekend, our Pernod Ricard U.S. Whiskey Operations will be contributing to the Team Western Kentucky Tornado Relief Fund. See how you can donate here: https://buff.ly/30oQ8ZU https://twitter.com/PernodRicardUSA/status/1471228924126539779/photo/1",,,,169a89a27ef3ad2a4af15851e3f6452bfeb0ef67,"To support those impacted by the devastating tornadoes in Kentucky and bordering states this past weekend, our Pern… https://t.co/ec8vfyJQeF","[0, 272]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603284280,0.0,,whiskey
1471229036303114247,821033267101110274,2021-12-15T21:21:51+00:00,"TINT SHOW #10 (Whiskey and Cigarettes) OUT NOW!!! 

GO TUNE IN ON YOUTUBE!!! https://twitter.com/sky_rey98/status/1471229036303114247/video/1",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"TINT SHOW #10 (Whiskey and Cigarettes) OUT NOW!!! 

GO TUNE IN ON YOUTUBE!!! https://t.co/SZpQE77FiP","[0, 76]",0,,,,,,,0,0,0,0,0,0,0,low,en,1639603311025,0.0,,whiskey
1471229101583261703,261057875,2021-12-15T21:22:06+00:00,Cinnamon on the nose. Nice sweet/spicy balance on the tongue. Very enjoyable - Drinking a Whiskey Barrel Aged Midmorning by @VariantBrewing @ Variant Brewing Company  — https://untp.beer/s/c1109486208,,,548a885336da5635,88ea89ec393924acf51a87533f1fcb8875810010,Cinnamon on the nose. Nice sweet/spicy balance on the tongue. Very enjoyable - Drinking a Whiskey Barrel Aged Midmo… https://t.co/Ezpymk19oN,"[0, 192]",1,,,,"{""type"": ""Point"", ""coordinates"": [34.0258102, -84.3590775]}","{""type"": ""Point"", ""coordinates"": [-84.3590775, 34.0258102]}",,0,0,0,0,0,0,0,low,en,1639603326589,0.0,,whiskey
1471229170231529472,1338786718716223490,2021-12-15T21:22:22+00:00,Nah if I roll into this pain it's a piece of shit hitting his kids for some whiskey lullaby,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,Nah if I roll into this pain it's a piece of shit hitting his kids for some whiskey lullaby,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603342956,,,whiskey
1471229205165658114,1305642976895315968,2021-12-15T21:22:31+00:00,@johnrich @TimTebow Well if I wasn't near the end of my life I'd come over to Texas and try your whiskey you do remind me of how jack Daniels looked keep up the good life,,,,f0976f342215a984184a13a54b26877ece8cebba,@johnrich @TimTebow Well if I wasn't near the end of my life I'd come over to Texas and try your whiskey you do rem… https://t.co/hsaq22V8Xu,"[20, 170]",1,1.4712270829319086e+18,16869718.0,johnrich,,,,0,0,0,0,0,0,0,low,en,1639603351285,,,whiskey
1471229323256418305,988174750932496385,2021-12-15T21:22:59+00:00,"""i need a driiinnkk""

""I've got whisKeY or swEeT cHiLi sAuce""

~ father o'mally",,,,f0976f342215a984184a13a54b26877ece8cebba,"""i need a driiinnkk""

""I've got whisKeY or swEeT cHiLi sAuce""

~ father o'mally",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603379440,,,whiskey
1471229335268999181,15621076,2021-12-15T21:23:02+00:00,A2. Boozy nog or anything with whiskey. 🥃🥴#FoodTravelChat,,1.4712260550672015e+18,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,A2. Boozy nog or anything with whiskey. 🥃🥴#FoodTravelChat,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603382304,,,whiskey
1471229364415172614,1669349856,2021-12-15T21:23:09+00:00,"There are two constants in life: bacon is supreme and whiskey is prime.

Well, we combined them both for the perfect mid-week pick-me-up cocktail. Come try The B&B tonight for the sweet price of $11. We promise, you can't be disappointed! https://twitter.com/TerraceMemphis/status/1471229364415172614/photo/1",,,,0c35e1b05a5c5655801a7b8bf383081e818a1dad,"There are two constants in life: bacon is supreme and whiskey is prime.

Well, we combined them both for the perfec… https://t.co/gGt8HWehhj","[0, 242]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603389253,0.0,,whiskey
1471229366210383876,1223037504800149505,2021-12-15T21:23:09+00:00,"RT @bogstandarddram: Do not disturb, I'm Dingle-ing.
#Whisky #Whiskey #WhiskyOnWednesday https://twitter.com/bogstandarddram/status/1471228049282813953/photo/1",1.471228049282814e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @bogstandarddram: Do not disturb, I'm Dingle-ing.
#Whisky #Whiskey #WhiskyOnWednesday https://t.co/EUji3tcCzX",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603389681,0.0,,whiskey
1471229370710773765,1456989645183533057,2021-12-15T21:23:10+00:00,@devchart That started a few days ago.  but Whiskey Tango Foxtrot!,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@devchart That started a few days ago.  but Whiskey Tango Foxtrot!,"[10, 66]",0,1.471228019071234e+18,1.0783623096874721e+18,devchart,,,,0,0,0,0,0,0,0,low,en,1639603390754,,,whiskey
1471229421939924993,1377875922943008771,2021-12-15T21:23:22+00:00,"RT @politicalmath: Man, this whiskey is a real shot in the arm https://twitter.com/politicalmath/status/1471221273535598599/photo/1",1.4712212735355986e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @politicalmath: Man, this whiskey is a real shot in the arm https://t.co/0tzIWhEUva",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603402968,0.0,,whiskey
1471229471223132165,1196779015685726216,2021-12-15T21:23:34+00:00,Cracking into a decent measure of Powers Three Swallows this evening to get me through some college work 🥱 long evening ahead #powers #powerswhiskey #whiskey #whisky #whiskywednesday #booze #college #exams #examstress https://twitter.com/lovedrunkwhisky/status/1471229471223132165/photo/1,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Cracking into a decent measure of Powers Three Swallows this evening to get me through some college work 🥱 long eve… https://t.co/fmD9GWVGxA,"[0, 217]",1,,,,,,,0,0,0,1,1,0,0,low,en,,0.0,,whiskey
1471229472124903430,1040173916,2021-12-15T21:23:34+00:00,Tonights mood: mellow sipping a glass of just whiskey no coke while listening to Imagine Dragons.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,Tonights mood: mellow sipping a glass of just whiskey no coke while listening to Imagine Dragons.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603414933,,,whiskey
1471229474477903890,18995639,2021-12-15T21:23:35+00:00,"Making spirits bright 🎄🎶 Grab a Big Rock Sili Rocks Glass (4 Colors) for the Whiskey lover on your Christmas list 🥃

https://www.thebigrockstore.com/12-oz-sili-rocks-glass.html https://twitter.com/bigrockfishing/status/1471229474477903890/photo/1",,,0a64756ceb168000,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Making spirits bright 🎄🎶 Grab a Big Rock Sili Rocks Glass (4 Colors) for the Whiskey lover on your Christmas list 🥃… https://t.co/ROFz1ohllV,"[0, 140]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603415494,0.0,,whiskey
1471229504945274890,1460280539689148419,2021-12-15T21:23:42+00:00,RT @Crazy_ButCute2: Whiskey probably would help https://twitter.com/Crazy_ButCute2/status/1471222305380397062/photo/1,1.471222305380397e+18,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,RT @Crazy_ButCute2: Whiskey probably would help https://t.co/KlEiXixwuH,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603422758,0.0,,whiskey
1471229520812421132,772231864937361408,2021-12-15T21:23:46+00:00,@rum_regret I will give you some whiskey & wise decisions!,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@rum_regret I will give you some whiskey &amp; wise decisions!,"[12, 62]",0,1.471176697827324e+18,9.616730064465551e+17,rum_regret,,,,0,0,0,0,0,0,0,low,en,1639603426541,,,whiskey
1471229528810741760,912144095736242176,2021-12-15T21:23:48+00:00,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://twitter.com/CasualPacific/status/1471229528810741760/photo/1",,,,f0976f342215a984184a13a54b26877ece8cebba,"@lfs_54 I'm not a huge fan of vodka.  I like Gin, Brandy, Wine, and Whiskey https://t.co/pS9mI8xRI0","[8, 75]",0,1.471229170890023e+18,7.007037189922857e+17,lfs_54,,,,0,0,0,0,0,0,0,low,en,1639603428448,0.0,,whiskey
1471229540869443585,1444182335419674631,2021-12-15T21:23:51+00:00,Jack Daniels Rye Whiskey. I like it.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Jack Daniels Rye Whiskey. I like it.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603431323,,,whiskey
1471229548306083848,45727452,2021-12-15T21:23:53+00:00,"so this is a real shot in the dark but anyone ever try Jack Daniels 10 year? didn't know it was a thing until I saw it in Whisky Advocate magazine which I still get in the mail for some reason

apparently it's their first whiskey with an age statement in like over 70 years?",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,so this is a real shot in the dark but anyone ever try Jack Daniels 10 year? didn't know it was a thing until I saw… https://t.co/5SZTZNYBoC,"[0, 274]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603433096,,,whiskey
1471229585026998273,25453972,2021-12-15T21:24:01+00:00,@cryptojwan Amen bro. Maybe a little whiskey and herb after 🤣,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@cryptojwan Amen bro. Maybe a little whiskey and herb after 🤣,"[12, 61]",0,1.4712289220920852e+18,1924814562.0,cryptojwan,,,,0,0,0,0,1,0,0,low,en,,,,whiskey
1471229607064051713,1046245970286182403,2021-12-15T21:24:07+00:00,12-15-2021 15:24:01 https://blastfmsocial.media/SGURadio #RadioSgu 🔊 Chris Stapleton - Tennessee Whiskey,,,,891cc303be2e8afd21d99f122c87004bc5bf4c65,12-15-2021 15:24:01 https://t.co/T9Dj1k4RJz #RadioSgu 🔊 Chris Stapleton - Tennessee Whiskey,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603447105,0.0,,whiskey
1471229660830830602,575253713,2021-12-15T21:24:19+00:00,Husband and I gave up on the pretence of work at 4.30 in favour of tree-dressing and whiskey macs and now we're slumped on the sofa clutching our hearts after an impromptu Eat Static living room rave-off 1995-stylee fuxake how did we do this all night once? https://twitter.com/ImeldaSays/status/1471229660830830602/photo/1,,,,f0976f342215a984184a13a54b26877ece8cebba,Husband and I gave up on the pretence of work at 4.30 in favour of tree-dressing and whiskey macs and now we're slu… https://t.co/kNN1yamVyr,"[0, 257]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603459924,0.0,,whiskey
1471229728120270849,777750419401351168,2021-12-15T21:24:35+00:00,$OCGN wow have you ever brushed your teeth with whiskey?  I'm a scotch guy but dunno where the toothpaste is in the luggage.🤷‍♂️ ⭐,,,,dea289dc89c425e725aa963691670480bd456bf0,$OCGN wow have you ever brushed your teeth with whiskey?  I'm a scotch guy but dunno where the toothpaste is in the luggage.🤷‍♂️ ⭐,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603475967,,,whiskey
1471229800106770433,913473475255222272,2021-12-15T21:24:53+00:00,"Whiskey, guns, and threatening hooligans. Sounds like a fun night to me. #idpol",,1.47122788772232e+18,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Whiskey, guns, and threatening hooligans. Sounds like a fun night to me. #idpol",,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603493130,,,whiskey
1471229815902683136,62060385,2021-12-15T21:24:56+00:00,@TracyJo37699913 @Michaelraymusic In my defense the whiskey glass was a replacement from an order from Sept 2020.,,,,f0976f342215a984184a13a54b26877ece8cebba,@TracyJo37699913 @Michaelraymusic In my defense the whiskey glass was a replacement from an order from Sept 2020.,"[34, 113]",0,1.4712285693721518e+18,1.328918092232024e+18,TracyJo37699913,,,,0,0,0,0,0,0,0,low,en,1639603496896,,,whiskey
1471229837037617153,436877306,2021-12-15T21:25:01+00:00,"@capthlr Would you rather sandpaper a wildcats ass in a phone booth, or drag your dick through 10 miles of broken whiskey bottles?",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@capthlr Would you rather sandpaper a wildcats ass in a phone booth, or drag your dick through 10 miles of broken whiskey bottles?",,0,,900500142.0,capthlr,,,,0,0,0,0,0,0,0,low,en,1639603501935,,,whiskey
1471229859196252161,1250488903,2021-12-15T21:25:07+00:00,How does one log into my fitness pal that I rubbed whiskey on my gums bc I’m teething like a baby as my wisdom tooth is coming in,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,How does one log into my fitness pal that I rubbed whiskey on my gums bc I’m teething like a baby as my wisdom tooth is coming in,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603507218,,,whiskey
1471229876669714438,899732390834262016,2021-12-15T21:25:11+00:00,"RT @SilkieWhiskey: The time has come, our core Silkie Whiskey collection is complete. 
The Midnight Silkie, our smokiest blend yet, will be…",1.471148250015191e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @SilkieWhiskey: The time has come, our core Silkie Whiskey collection is complete. 
The Midnight Silkie, our smokiest blend yet, will be…",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603511384,,,whiskey
1471229891374837763,72608609,2021-12-15T21:25:14+00:00,"@CookingIssues Best news all week: both Covid test came back negative. It’s just an old-timey cold. Still, with so much mask-wearing now, who gets those anymore? With 20 years’ hindsight, maybe we’ll realize he was patient zero for some new horror.

Meanwhile: hash and eggs and hot whiskey.",,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"@CookingIssues Best news all week: both Covid test came back negative. It’s just an old-timey cold. Still, with so… https://t.co/iKaT8a8BQQ","[15, 291]",1,1.4712290745257984e+18,41343046.0,CookingIssues,,,,0,0,0,0,0,0,0,low,en,1639603514890,,,whiskey
1471230008240844801,758871607485960192,2021-12-15T21:25:42+00:00,"Wednesdays All Whiskey, Bourbon, & Scotches are 1/2 OFF @ Wyatt's!

Happy Hour 10am-6pm & 9pm until close!
ALL DAY ON TUESDAYS & SUNDAYS
*$2.00 off all appetizers - $2.75 Classic bottles & taps - $2.75 All rails. https://twitter.com/Wyatts_55122/status/1471230008240844801/photo/1",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"Wednesdays All Whiskey, Bourbon, &amp; Scotches are 1/2 OFF @ Wyatt's!

Happy Hour 10am-6pm &amp; 9pm until close!
ALL DAY… https://t.co/YMbecBfCy7","[0, 228]",1,,,,,,,0,0,0,0,0,0,0,low,en,1639603542753,0.0,,whiskey
1471230085302784003,1241182129326825472,2021-12-15T21:26:01+00:00,@BroCarolina Ok it’s rye whiskey but still tastes like shit.,,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,@BroCarolina Ok it’s rye whiskey but still tastes like shit.,"[13, 60]",0,1.471229633865605e+18,1.2411821293268255e+18,MarcusBeam1,,,,0,0,0,0,0,0,0,low,en,1639603561126,,,whiskey
1471230168094158859,1350159016253652992,2021-12-15T21:26:20+00:00,@EdWres Whiskey ?,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,@EdWres Whiskey ?,"[8, 17]",0,1.4712253403286487e+18,1.398775652795437e+18,EdWres,,,,0,0,0,0,0,0,0,low,en,1639603580865,,,whiskey
1471230229410717696,1227219181105565697,2021-12-15T21:26:35+00:00,"RT @usuallysunny: fictional men who have dark hair, smoke, drink whiskey, wear three piece suits, have a british accent, are in love with a…",1.471086498367877e+18,1.4701387046184714e+18,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,"RT @usuallysunny: fictional men who have dark hair, smoke, drink whiskey, wear three piece suits, have a british accent, are in love with a…",,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603595484,,,whiskey
1471230274428145673,1159759723652141057,2021-12-15T21:26:46+00:00,#can #instadaily Shot Glasses for Whiskey and Other Strong Alcohol https://barnecessitieshub.com/shot-glasses-for-whiskey-and-other-strong-alcohol/ https://twitter.com/barnecessities1/status/1471230274428145673/photo/1,,,,e7c2b80ddb55c8058750956b376383f4bbdaaca8,#can #instadaily Shot Glasses for Whiskey and Other Strong Alcohol https://t.co/14DrsiJJbr https://t.co/ijR3gNiUzh,"[0, 90]",0,,,,,,,0,0,0,0,0,0,0,low,en,1639603606217,0.0,,whiskey
1471230318036324358,1440029059891617802,2021-12-15T21:26:56+00:00,Taehyung please we can wan sip on whiskey it won’t be the only thing dripping,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Taehyung please we can wan sip on whiskey it won’t be the only thing dripping,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603616614,,,whiskey
1471230592951930880,146584611,2021-12-15T21:28:02+00:00,"Treat yourself to something sweet!
The Fernet Branca Semi Fredo is a perfect midweek pick me up 

#PippinsTavern #LMGChicago #PippinsChicago #Chicago #ChicagoBars #Pub #Bars #Guinness #Slainte #IrishPub #Craic #Beer #Whiskey #Memories #Cheers #Dessert #SemiFredo #FernetBranca https://twitter.com/PippinsTavern/status/1471230592951930880/photo/1",,,1d9a5370a355ab0c,2feaa4497dbf2f5efce3ede84518b1db6517855c,"Treat yourself to something sweet!
The Fernet Branca Semi Fredo is a perfect midweek pick me up 

#PippinsTavern… https://t.co/rZT2j4okqO","[0, 276]",1,,,,,,,0,0,0,1,0,0,0,low,en,,0.0,,whiskey
1471230596722667521,2360121187,2021-12-15T21:28:03+00:00,"Cigar Whiskey Glass for $10!

*Coupon PLUS Use promo code; FHMYBBBF

https://fkdeals.app/?l=https://amzn.to/3ktFlEF https://twitter.com/FatKidDeals/status/1471230596722667521/photo/1",,,,169a89a27ef3ad2a4af15851e3f6452bfeb0ef67,"Cigar Whiskey Glass for $10!

*Coupon PLUS Use promo code; FHMYBBBF

https://t.co/QRJdoDGLX2 https://t.co/RZvvNLn7UN","[0, 92]",0,,,,,,,0,1,0,1,2,0,0,low,en,,0.0,,whiskey
1471230674472341508,1470944994911342592,2021-12-15T21:28:21+00:00,Does anyone have any whiskey? One of Thrawns lizards stole my bottle.,,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,Does anyone have any whiskey? One of Thrawns lizards stole my bottle.,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603701595,,,whiskey
1471230681485295625,1394751955751292929,2021-12-15T21:28:23+00:00,He's filling the two glasses full of whiskey at that point.,,1.47123029940523e+18,,f0976f342215a984184a13a54b26877ece8cebba,He's filling the two glasses full of whiskey at that point.,,0,,,,,,,1,0,0,0,0,0,0,low,en,1639603703267,,,whiskey
1471230726871961601,24547545,2021-12-15T21:28:34+00:00,"@StaggerNight I drink whiskey and all bacteria (including covid) die on contact as soon as they enter my body. 
My liver is a different matter.
We are not that same.",,,,1f89d6a41b1505a3071169f8d0d028ba9ad6f952,"@StaggerNight I drink whiskey and all bacteria (including covid) die on contact as soon as they enter my body. 
My… https://t.co/9xNUwBTWz9","[14, 165]",1,1.4699500958860698e+18,2794655082.0,StaggerNight,,,,0,0,0,0,0,0,0,low,en,1639603714088,,,whiskey
1471230726981009410,2760745776,2021-12-15T21:28:34+00:00,RT @Buti_Syd: James Arthur _ Last of the Whiskey 🍾,1.47113945831356e+18,,,95f3aaaddaa45937ac94765e0ddb68ba2be92d20,RT @Buti_Syd: James Arthur _ Last of the Whiskey 🍾,,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603714114,,,whiskey
1471230791401279495,19682066,2021-12-15T21:28:49+00:00,"RT @bogstandarddram: Do not disturb, I'm Dingle-ing.
#Whisky #Whiskey #WhiskyOnWednesday https://twitter.com/bogstandarddram/status/1471228049282813953/photo/1",1.471228049282814e+18,,,f0976f342215a984184a13a54b26877ece8cebba,"RT @bogstandarddram: Do not disturb, I'm Dingle-ing.
#Whisky #Whiskey #WhiskyOnWednesday https://t.co/EUji3tcCzX",,0,,,,,,,0,0,0,0,0,0,0,low,en,1639603729473,0.0,,whiskey
